"path","freq","age","sex","indexYear","cdm_name"
"acetaminophen-aspirin",5,"all","all","1968","CPRD_GOLD"
"acetaminophen-aspirin",5,"all","all","1970","CPRD_GOLD"
"acetaminophen-aspirin",5,"all","all","1981","CPRD_GOLD"
"amoxicillin",5,"all","all","1950","CPRD_GOLD"
"amoxicillin",5,"all","all","1979","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1951","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1952","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1953","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1954","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1956","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1957","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1958","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1959","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1960","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1961","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1962","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1963","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1964","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1966","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1968","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1970","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1971","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1972","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1973","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1974","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1976","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1978","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1981","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1982","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1983","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1986","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1987","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1993","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","1994","CPRD_GOLD"
"amoxicillin+clavulanate",5,"all","all","2008","CPRD_GOLD"
"amoxicillin+clavulanate-acetaminophen",5,"all","all","1962","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"all","all","1964","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"all","all","1974","CPRD_GOLD"
"aspirin",7,"all","all","1950","CPRD_GOLD"
"aspirin",8,"all","all","1951","CPRD_GOLD"
"aspirin",5,"all","all","1952","CPRD_GOLD"
"aspirin",5,"all","all","1953","CPRD_GOLD"
"aspirin",5,"all","all","1954","CPRD_GOLD"
"aspirin",8,"all","all","1955","CPRD_GOLD"
"aspirin",8,"all","all","1956","CPRD_GOLD"
"aspirin",7,"all","all","1957","CPRD_GOLD"
"aspirin",6,"all","all","1958","CPRD_GOLD"
"aspirin",7,"all","all","1959","CPRD_GOLD"
"aspirin",10,"all","all","1960","CPRD_GOLD"
"aspirin",11,"all","all","1961","CPRD_GOLD"
"aspirin",5,"all","all","1962","CPRD_GOLD"
"aspirin",13,"all","all","1963","CPRD_GOLD"
"aspirin",11,"all","all","1964","CPRD_GOLD"
"aspirin",7,"all","all","1965","CPRD_GOLD"
"aspirin",5,"all","all","1966","CPRD_GOLD"
"aspirin",11,"all","all","1967","CPRD_GOLD"
"aspirin",10,"all","all","1968","CPRD_GOLD"
"aspirin",9,"all","all","1969","CPRD_GOLD"
"aspirin",5,"all","all","1970","CPRD_GOLD"
"aspirin",5,"all","all","1971","CPRD_GOLD"
"aspirin",6,"all","all","1972","CPRD_GOLD"
"aspirin",7,"all","all","1973","CPRD_GOLD"
"aspirin",5,"all","all","1974","CPRD_GOLD"
"aspirin",5,"all","all","1975","CPRD_GOLD"
"aspirin",5,"all","all","1976","CPRD_GOLD"
"aspirin",5,"all","all","1977","CPRD_GOLD"
"aspirin",5,"all","all","1978","CPRD_GOLD"
"aspirin",5,"all","all","1979","CPRD_GOLD"
"aspirin",5,"all","all","1980","CPRD_GOLD"
"aspirin",5,"all","all","1981","CPRD_GOLD"
"aspirin",5,"all","all","1982","CPRD_GOLD"
"aspirin",5,"all","all","1983","CPRD_GOLD"
"aspirin",5,"all","all","1984","CPRD_GOLD"
"aspirin",5,"all","all","1985","CPRD_GOLD"
"aspirin",5,"all","all","1988","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1955","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1956","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1958","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1964","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1966","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1968","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1969","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1971","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1974","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1977","CPRD_GOLD"
"aspirin-acetaminophen",5,"all","all","1979","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1950","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1956","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1965","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1967","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1973","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"all","all","1978","CPRD_GOLD"
"clavulanate",5,"all","all","1962","CPRD_GOLD"
"clavulanate",5,"all","all","1979","CPRD_GOLD"
"clavulanate",5,"all","all","1984","CPRD_GOLD"
"None",32,"0-10","all","1950","CPRD_GOLD"
"None",29,"0-10","all","1951","CPRD_GOLD"
"None",43,"0-10","all","1952","CPRD_GOLD"
"None",5,"10-20","all","1952","CPRD_GOLD"
"None",35,"0-10","all","1953","CPRD_GOLD"
"None",35,"0-10","all","1954","CPRD_GOLD"
"None",33,"0-10","all","1955","CPRD_GOLD"
"None",5,"10-20","all","1955","CPRD_GOLD"
"None",34,"0-10","all","1956","CPRD_GOLD"
"None",5,"10-20","all","1956","CPRD_GOLD"
"None",40,"0-10","all","1957","CPRD_GOLD"
"None",5,"10-20","all","1957","CPRD_GOLD"
"None",43,"0-10","all","1958","CPRD_GOLD"
"None",36,"0-10","all","1959","CPRD_GOLD"
"None",35,"0-10","all","1960","CPRD_GOLD"
"None",56,"0-10","all","1961","CPRD_GOLD"
"None",5,"10-20","all","1961","CPRD_GOLD"
"None",44,"0-10","all","1962","CPRD_GOLD"
"None",5,"10-20","all","1962","CPRD_GOLD"
"None",47,"0-10","all","1963","CPRD_GOLD"
"None",5,"10-20","all","1963","CPRD_GOLD"
"None",57,"0-10","all","1964","CPRD_GOLD"
"None",5,"10-20","all","1964","CPRD_GOLD"
"None",52,"0-10","all","1965","CPRD_GOLD"
"None",5,"10-20","all","1965","CPRD_GOLD"
"None",49,"0-10","all","1966","CPRD_GOLD"
"None",5,"10-20","all","1966","CPRD_GOLD"
"None",48,"0-10","all","1967","CPRD_GOLD"
"None",57,"0-10","all","1968","CPRD_GOLD"
"None",5,"10-20","all","1968","CPRD_GOLD"
"None",50,"0-10","all","1969","CPRD_GOLD"
"None",5,"20-30","all","1969","CPRD_GOLD"
"None",53,"0-10","all","1970","CPRD_GOLD"
"None",5,"20-30","all","1970","CPRD_GOLD"
"None",53,"0-10","all","1971","CPRD_GOLD"
"None",5,"10-20","all","1971","CPRD_GOLD"
"None",53,"0-10","all","1972","CPRD_GOLD"
"None",5,"10-20","all","1972","CPRD_GOLD"
"None",59,"0-10","all","1973","CPRD_GOLD"
"None",5,"10-20","all","1973","CPRD_GOLD"
"None",51,"0-10","all","1974","CPRD_GOLD"
"None",5,"10-20","all","1974","CPRD_GOLD"
"None",44,"0-10","all","1975","CPRD_GOLD"
"None",5,"10-20","all","1975","CPRD_GOLD"
"None",49,"0-10","all","1976","CPRD_GOLD"
"None",5,"10-20","all","1976","CPRD_GOLD"
"None",50,"0-10","all","1977","CPRD_GOLD"
"None",5,"10-20","all","1977","CPRD_GOLD"
"None",5,"20-30","all","1977","CPRD_GOLD"
"None",41,"0-10","all","1978","CPRD_GOLD"
"None",5,"10-20","all","1978","CPRD_GOLD"
"None",42,"0-10","all","1979","CPRD_GOLD"
"None",5,"10-20","all","1979","CPRD_GOLD"
"None",5,"20-30","all","1979","CPRD_GOLD"
"None",5,"30-40","all","1979","CPRD_GOLD"
"None",42,"0-10","all","1980","CPRD_GOLD"
"None",5,"10-20","all","1980","CPRD_GOLD"
"None",31,"0-10","all","1981","CPRD_GOLD"
"None",5,"20-30","all","1981","CPRD_GOLD"
"None",27,"0-10","all","1982","CPRD_GOLD"
"None",5,"10-20","all","1982","CPRD_GOLD"
"None",25,"0-10","all","1983","CPRD_GOLD"
"None",5,"10-20","all","1983","CPRD_GOLD"
"None",16,"0-10","all","1984","CPRD_GOLD"
"None",6,"10-20","all","1984","CPRD_GOLD"
"None",16,"0-10","all","1985","CPRD_GOLD"
"None",5,"10-20","all","1985","CPRD_GOLD"
"None",5,"20-30","all","1985","CPRD_GOLD"
"None",13,"0-10","all","1986","CPRD_GOLD"
"None",5,"10-20","all","1986","CPRD_GOLD"
"None",5,"20-30","all","1986","CPRD_GOLD"
"None",10,"0-10","all","1987","CPRD_GOLD"
"None",5,"10-20","all","1987","CPRD_GOLD"
"None",5,"20-30","all","1987","CPRD_GOLD"
"None",6,"0-10","all","1988","CPRD_GOLD"
"None",5,"10-20","all","1988","CPRD_GOLD"
"None",5,"20-30","all","1988","CPRD_GOLD"
"None",5,"0-10","all","1989","CPRD_GOLD"
"None",5,"10-20","all","1989","CPRD_GOLD"
"None",5,"20-30","all","1989","CPRD_GOLD"
"None",5,"0-10","all","1990","CPRD_GOLD"
"None",5,"10-20","all","1990","CPRD_GOLD"
"None",5,"10-20","all","1991","CPRD_GOLD"
"None",5,"0-10","all","1992","CPRD_GOLD"
"None",5,"10-20","all","1992","CPRD_GOLD"
"None",5,"10-20","all","1993","CPRD_GOLD"
"None",5,"20-30","all","1993","CPRD_GOLD"
"None",5,"10-20","all","1994","CPRD_GOLD"
"None",5,"20-30","all","1994","CPRD_GOLD"
"None",5,"10-20","all","1995","CPRD_GOLD"
"None",5,"20-30","all","1995","CPRD_GOLD"
"None",5,"20-30","all","1996","CPRD_GOLD"
"None",5,"10-20","all","1997","CPRD_GOLD"
"None",5,"10-20","all","1999","CPRD_GOLD"
"None",5,"20-30","all","2002","CPRD_GOLD"
"None",5,"20-30","all","2003","CPRD_GOLD"
"None",5,"20-30","all","2008","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1950","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1951","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1952","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1952","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1952","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1953","CPRD_GOLD"
"acetaminophen",5,"30-40","all","1953","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1954","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1954","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1955","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1955","CPRD_GOLD"
"acetaminophen",6,"0-10","all","1956","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1957","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1957","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1957","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1958","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1958","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1959","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1959","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1960","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1960","CPRD_GOLD"
"acetaminophen",6,"0-10","all","1961","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1962","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1962","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1962","CPRD_GOLD"
"acetaminophen",5,"30-40","all","1962","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1963","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1963","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1964","CPRD_GOLD"
"acetaminophen",7,"0-10","all","1965","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1965","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1965","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1966","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1966","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1966","CPRD_GOLD"
"acetaminophen",8,"0-10","all","1967","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1967","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1968","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1968","CPRD_GOLD"
"acetaminophen",7,"0-10","all","1969","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1969","CPRD_GOLD"
"acetaminophen",8,"0-10","all","1970","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1970","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1971","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1971","CPRD_GOLD"
"acetaminophen",5,"30-40","all","1971","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1972","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1972","CPRD_GOLD"
"acetaminophen",6,"0-10","all","1973","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1973","CPRD_GOLD"
"acetaminophen",10,"0-10","all","1974","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1975","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1975","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1976","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1976","CPRD_GOLD"
"acetaminophen",6,"0-10","all","1977","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1977","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1978","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1979","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1979","CPRD_GOLD"
"acetaminophen",5,"30-40","all","1979","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1980","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1980","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1981","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1981","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1982","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1982","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1983","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1983","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1984","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1984","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1985","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1985","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1986","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1987","CPRD_GOLD"
"acetaminophen",5,"0-10","all","1988","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1989","CPRD_GOLD"
"acetaminophen",5,"30-40","all","1989","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1993","CPRD_GOLD"
"acetaminophen",5,"10-20","all","1995","CPRD_GOLD"
"acetaminophen",5,"20-30","all","1997","CPRD_GOLD"
"acetaminophen+amoxicillin",5,"10-20","all","1972","CPRD_GOLD"
"acetaminophen+amoxicillin",5,"10-20","all","1980","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1956","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1960","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"10-20","all","1962","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1973","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"10-20","all","1973","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1984","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1950","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1951","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1953","CPRD_GOLD"
"acetaminophen-aspirin",5,"10-20","all","1954","CPRD_GOLD"
"acetaminophen-aspirin",5,"10-20","all","1960","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1962","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1964","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1965","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1968","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1970","CPRD_GOLD"
"acetaminophen-aspirin",5,"0-10","all","1981","CPRD_GOLD"
"amoxicillin",5,"70-80","all","1950","CPRD_GOLD"
"amoxicillin",5,"20-30","all","1979","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1951","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1952","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","1952","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1953","CPRD_GOLD"
"amoxicillin+clavulanate",5,"50-60","all","1953","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1954","CPRD_GOLD"
"amoxicillin+clavulanate",5,"60-70","all","1954","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1956","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1957","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1958","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1959","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1960","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1960","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1961","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1962","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1963","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","1963","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1964","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","all","1964","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1966","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","1968","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1970","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","1970","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1971","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1971","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1972","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1972","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1972","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1973","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1974","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1974","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1976","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1976","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1978","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","all","1978","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1981","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1982","CPRD_GOLD"
"amoxicillin+clavulanate",5,"0-10","all","1983","CPRD_GOLD"
"amoxicillin+clavulanate",5,"30-40","all","1983","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1986","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1987","CPRD_GOLD"
"amoxicillin+clavulanate",5,"20-30","all","1987","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1993","CPRD_GOLD"
"amoxicillin+clavulanate",5,"10-20","all","1994","CPRD_GOLD"
"amoxicillin+clavulanate",5,"40-50","all","2008","CPRD_GOLD"
"amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1962","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"0-10","all","1964","CPRD_GOLD"
"amoxicillin+clavulanate-aspirin",5,"10-20","all","1974","CPRD_GOLD"
"aspirin",6,"0-10","all","1950","CPRD_GOLD"
"aspirin",5,"30-40","all","1950","CPRD_GOLD"
"aspirin",5,"0-10","all","1951","CPRD_GOLD"
"aspirin",5,"10-20","all","1951","CPRD_GOLD"
"aspirin",5,"20-30","all","1951","CPRD_GOLD"
"aspirin",5,"0-10","all","1952","CPRD_GOLD"
"aspirin",5,"10-20","all","1952","CPRD_GOLD"
"aspirin",5,"0-10","all","1953","CPRD_GOLD"
"aspirin",5,"10-20","all","1953","CPRD_GOLD"
"aspirin",5,"0-10","all","1954","CPRD_GOLD"
"aspirin",5,"10-20","all","1954","CPRD_GOLD"
"aspirin",5,"20-30","all","1954","CPRD_GOLD"
"aspirin",6,"0-10","all","1955","CPRD_GOLD"
"aspirin",5,"10-20","all","1955","CPRD_GOLD"
"aspirin",5,"20-30","all","1955","CPRD_GOLD"
"aspirin",5,"0-10","all","1956","CPRD_GOLD"
"aspirin",5,"10-20","all","1956","CPRD_GOLD"
"aspirin",6,"0-10","all","1957","CPRD_GOLD"
"aspirin",5,"10-20","all","1957","CPRD_GOLD"
"aspirin",5,"0-10","all","1958","CPRD_GOLD"
"aspirin",5,"10-20","all","1958","CPRD_GOLD"
"aspirin",6,"0-10","all","1959","CPRD_GOLD"
"aspirin",5,"10-20","all","1959","CPRD_GOLD"
"aspirin",7,"0-10","all","1960","CPRD_GOLD"
"aspirin",5,"10-20","all","1960","CPRD_GOLD"
"aspirin",5,"20-30","all","1960","CPRD_GOLD"
"aspirin",5,"0-10","all","1961","CPRD_GOLD"
"aspirin",5,"10-20","all","1961","CPRD_GOLD"
"aspirin",5,"20-30","all","1961","CPRD_GOLD"
"aspirin",5,"0-10","all","1962","CPRD_GOLD"
"aspirin",5,"10-20","all","1962","CPRD_GOLD"
"aspirin",9,"0-10","all","1963","CPRD_GOLD"
"aspirin",5,"10-20","all","1963","CPRD_GOLD"
"aspirin",5,"20-30","all","1963","CPRD_GOLD"
"aspirin",8,"0-10","all","1964","CPRD_GOLD"
"aspirin",5,"10-20","all","1964","CPRD_GOLD"
"aspirin",5,"30-40","all","1964","CPRD_GOLD"
"aspirin",6,"0-10","all","1965","CPRD_GOLD"
"aspirin",5,"10-20","all","1965","CPRD_GOLD"
"aspirin",5,"0-10","all","1966","CPRD_GOLD"
"aspirin",7,"0-10","all","1967","CPRD_GOLD"
"aspirin",5,"10-20","all","1967","CPRD_GOLD"
"aspirin",5,"20-30","all","1967","CPRD_GOLD"
"aspirin",10,"0-10","all","1968","CPRD_GOLD"
"aspirin",7,"0-10","all","1969","CPRD_GOLD"
"aspirin",5,"10-20","all","1969","CPRD_GOLD"
"aspirin",5,"0-10","all","1970","CPRD_GOLD"
"aspirin",5,"10-20","all","1970","CPRD_GOLD"
"aspirin",5,"0-10","all","1971","CPRD_GOLD"
"aspirin",5,"20-30","all","1971","CPRD_GOLD"
"aspirin",5,"0-10","all","1972","CPRD_GOLD"
"aspirin",5,"10-20","all","1972","CPRD_GOLD"
"aspirin",5,"0-10","all","1973","CPRD_GOLD"
"aspirin",5,"10-20","all","1973","CPRD_GOLD"
"aspirin",5,"0-10","all","1974","CPRD_GOLD"
"aspirin",5,"10-20","all","1974","CPRD_GOLD"
"aspirin",5,"0-10","all","1975","CPRD_GOLD"
"aspirin",5,"0-10","all","1976","CPRD_GOLD"
"aspirin",5,"10-20","all","1976","CPRD_GOLD"
"aspirin",5,"20-30","all","1976","CPRD_GOLD"
"aspirin",5,"0-10","all","1977","CPRD_GOLD"
"aspirin",5,"10-20","all","1977","CPRD_GOLD"
"aspirin",5,"0-10","all","1978","CPRD_GOLD"
"aspirin",5,"10-20","all","1979","CPRD_GOLD"
"aspirin",5,"0-10","all","1980","CPRD_GOLD"
"aspirin",5,"0-10","all","1981","CPRD_GOLD"
"aspirin",5,"0-10","all","1982","CPRD_GOLD"
"aspirin",5,"0-10","all","1983","CPRD_GOLD"
"aspirin",5,"10-20","all","1983","CPRD_GOLD"
"aspirin",5,"0-10","all","1984","CPRD_GOLD"
"aspirin",5,"10-20","all","1984","CPRD_GOLD"
"aspirin",5,"0-10","all","1985","CPRD_GOLD"
"aspirin",5,"10-20","all","1985","CPRD_GOLD"
"aspirin",5,"0-10","all","1988","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1955","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1956","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1958","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1964","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1966","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1968","CPRD_GOLD"
"aspirin-acetaminophen",5,"10-20","all","1969","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1971","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1974","CPRD_GOLD"
"aspirin-acetaminophen",5,"0-10","all","1977","CPRD_GOLD"
"aspirin-acetaminophen",5,"10-20","all","1979","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1950","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1956","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1965","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1967","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1973","CPRD_GOLD"
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1978","CPRD_GOLD"
"clavulanate",5,"40-50","all","1962","CPRD_GOLD"
"clavulanate",5,"0-10","all","1979","CPRD_GOLD"
"clavulanate",5,"10-20","all","1984","CPRD_GOLD"
"None",1543,"0-10","all","all","CPRD_GOLD"
"None",80,"10-20","all","all","CPRD_GOLD"
"None",22,"20-30","all","all","CPRD_GOLD"
"None",5,"30-40","all","all","CPRD_GOLD"
"acetaminophen",132,"0-10","all","all","CPRD_GOLD"
"acetaminophen",59,"10-20","all","all","CPRD_GOLD"
"acetaminophen",10,"20-30","all","all","CPRD_GOLD"
"acetaminophen",5,"30-40","all","all","CPRD_GOLD"
"acetaminophen+amoxicillin",5,"10-20","all","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"0-10","all","all","CPRD_GOLD"
"acetaminophen-amoxicillin+clavulanate",5,"10-20","all","all","CPRD_GOLD"
"acetaminophen-aspirin",12,"0-10","all","all","CPRD_GOLD"
"acetaminophen-aspirin",5,"10-20","all","all","CPRD_GOLD"
